"gene_accession_id"
"MGI:1922962"
"MGI:2685266"
"MGI:2446186"
"MGI:88461"
"MGI:99605"
"MGI:1276578"
"MGI:1915325"
"MGI:1924360"
"MGI:108072"
"MGI:87968"
"MGI:2140475"
"MGI:2442858"
"MGI:894679"
"MGI:97054"
"MGI:2673064"
"MGI:3588214"
"MGI:1922745"
"MGI:95457"
"MGI:1915472"
"MGI:2443597"
"MGI:1921688"
"MGI:104848"
"MGI:95576"
"MGI:1917113"
"MGI:88328"
"MGI:1328306"
"MGI:2446274"
"MGI:2443129"
"MGI:1914309"
"MGI:1917810"
"MGI:2385884"
"MGI:1860103"
"MGI:99501"
"MGI:3026886"
"MGI:1914672"
"MGI:1931322"
"MGI:99915"
"MGI:1933159"
"MGI:1918345"
"MGI:109356"
"MGI:1918025"
"MGI:1921895"
"MGI:1915678"
"MGI:1923497"
"MGI:107794"
"MGI:2441730"
"MGI:2139447"
"MGI:1334458"
"MGI:104738"
"MGI:1920026"
"MGI:3045306"
"MGI:97613"
"MGI:1197019"
"MGI:2444777"
"MGI:1914061"
"MGI:1934811"
"MGI:2442443"
"MGI:1333831"
"MGI:1921262"
"MGI:98446"
"MGI:2135738"
"MGI:1913396"
"MGI:1921444"
"MGI:107566"
"MGI:2442483"
"MGI:2444114"
"MGI:1913838"
"MGI:1914256"
"MGI:2685277"
"MGI:95834"
"MGI:1919137"
"MGI:2673000"
"MGI:1924054"
"MGI:2653612"
"MGI:1344367"
"MGI:2670995"
"MGI:88174"
"MGI:103302"
"MGI:1925049"
"MGI:106659"
"MGI:1918361"
"MGI:1920638"
"MGI:96646"
"MGI:2444113"
"MGI:1336200"
"MGI:1913405"
"MGI:1914841"
"MGI:1927379"
"MGI:105072"
"MGI:1338849"
"MGI:109384"
"MGI:2684980"
"MGI:1924315"
"MGI:1915848"
"MGI:88479"
"MGI:1349457"
"MGI:1918764"
"MGI:1914944"
"MGI:96545"
"MGI:97838"
"MGI:2181659"
"MGI:1915889"
"MGI:1914836"
"MGI:1919949"
"MGI:104640"
"MGI:1338032"
"MGI:2685053"
"MGI:88446"
"MGI:1914071"
"MGI:1346344"
"MGI:1925508"
"MGI:1919107"
"MGI:1914515"
"MGI:1916222"
"MGI:1914561"
"MGI:1923959"
"MGI:2444421"
"MGI:1888742"
"MGI:1913506"
"MGI:2139080"
"MGI:1920564"
"MGI:96757"
"MGI:1915062"
"MGI:1339969"
"MGI:1929866"
"MGI:95835"
"MGI:2140179"
"MGI:1920344"
"MGI:1913915"
"MGI:1914050"
"MGI:1922855"
"MGI:1341628"
"MGI:109128"
"MGI:1916846"
"MGI:1914556"
"MGI:1332236"
"MGI:106100"
"MGI:2444554"
"MGI:1931749"
"MGI:88236"
"MGI:1913483"
"MGI:1917604"
"MGI:1913284"
"MGI:3522699"
"MGI:1345282"
"MGI:1914437"
"MGI:2385156"
"MGI:2144047"
"MGI:97518"
"MGI:3616086"
"MGI:1915806"
"MGI:1914694"
"MGI:1921802"
"MGI:2443016"
"MGI:107414"
"MGI:3650254"
"MGI:97601"
"MGI:1916363"
"MGI:1917226"
"MGI:1274787"
"MGI:88380"
"MGI:2651854"
"MGI:2674093"
"MGI:88071"
"MGI:1921442"
"MGI:1921493"
"MGI:1925427"
"MGI:3033992"
"MGI:2448481"
"MGI:109585"
"MGI:1915087"
"MGI:1309468"
"MGI:1915033"
"MGI:3046938"
"MGI:1306822"
"MGI:1927232"
"MGI:3618859"
"MGI:1913105"
"MGI:105073"
"MGI:1929242"
"MGI:1917022"
"MGI:1919935"
"MGI:1346088"
"MGI:1913891"
"MGI:1338022"
"MGI:2677850"
"MGI:1891703"
"MGI:891989"
"MGI:1914330"
"MGI:1931053"
"MGI:1913576"
"MGI:1914583"
"MGI:104805"
"MGI:1916043"
"MGI:1922082"
"MGI:1915107"
"MGI:1923029"
"MGI:1924175"
"MGI:1915524"
"MGI:1916220"
"MGI:98967"
"MGI:96090"
"MGI:98266"
"MGI:1928271"
"MGI:109279"
"MGI:3665157"
"MGI:1345961"
"MGI:87868"
"MGI:1351634"
"MGI:104511"
