mouse_life_stage,Early adult
gene_symbol,Steap3
parameter_name,Head coat/hair presence
analysis_id,5nihm2u7lp26ylm
pvalue,0.7632347
mouse_strain,C57BL
parameter_id,MGP_CSD_015_001
gene_accession_id,MGI:1915678
