parameter_id,MGP_PBI_032_001
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_name,CD4+ KLRG1+ alpha beta T cell number
analysis_id,m3u25r89rl683v6
gene_symbol,Eprs1
pvalue,0.1365413
gene_accession_id,MGI:97838
