parameter_id,HRWLLA_OFD_017_001
mouse_life_stage,Early adult
pvalue,0.3436716
gene_accession_id,MGI:3046938
parameter_name,Center average speed
gene_symbol,Hrnr
analysis_id,0m19du1e23jzre1
mouse_strain,C57BL
