mouse_life_stage,E15.5
gene_accession_id,MGI:2444554
parameter_id,IMPC_XRY_064_001
mouse_strain,C57BL
gene_symbol,Mapkap1
analysis_id,7pef262573098v4
pvalue,0.5038643
parameter_name,Thoracic processes
