parameter_id,IMPC_GEL_017_002
analysis_id,66oys0d0b7f59ly
mouse_strain,C57BL
gene_symbol,Ncaph
pvalue,0.5849866
gene_accession_id,MGI:2444777
mouse_life_stage,Early adult
parameter_name,Pale yolk sac
