mouse_life_stage,Early adult
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
mouse_strain,C57BL
parameter_id,MGP_PBI_030_001
pvalue,0.6362323
analysis_id,ndzyp5xc34593ia
gene_accession_id,MGI:1929866
gene_symbol,Rgs20
