parameter_id,M-G-P_016_001_001
parameter_name,White blood cell-count
gene_symbol,Arpc2
gene_accession_id,MGI:1923959
mouse_life_stage,Early adult
analysis_id,va92wn512nprt8l
pvalue,2.887811e-06
mouse_strain,C57BL
