parameter_id,MGP_PBI_031_001
gene_symbol,Bach2
mouse_life_stage,Early adult
pvalue,0.3408399
analysis_id,2k6xah3zdo9cw3a
mouse_strain,C57BL
gene_accession_id,MGI:894679
parameter_name,KLRG1+ mature NK cell number
