mouse_life_stage,Middle aged adult
mouse_strain,C57BL
parameter_id,M-G-P_016_001_001
parameter_name,White blood cell-count
gene_symbol,AU040320
analysis_id,1298j9ygppco7su
gene_accession_id,MGI:2140475
pvalue,0.9592396
