mouse_life_stage,Early adult
parameter_name,Neural tube morphology
gene_accession_id,MGI:88236
parameter_id,IMPC_GEL_060_001
gene_symbol,C8b
pvalue,0.6593583
analysis_id,7ql8yc8jqeybsi2
mouse_strain,C57BL
