parameter_id,ESLIM_007_001_007
gene_symbol,AU040320
parameter_name,Periphery resting time
analysis_id,3nh2hnm67qm8803
mouse_strain,C57BL
gene_accession_id,MGI:2140475
pvalue,0.5854432
mouse_life_stage,Middle aged adult
