parameter_id,IMPC_IMM_052_001
mouse_strain,C57BL
analysis_id,5cish86109y1edf
gene_accession_id,MGI:1915087
gene_symbol,Tiprl
mouse_life_stage,E9.5
parameter_name,Eosinophils
pvalue,0.7010613
