parameter_id,ESLIM_016_001_005
parameter_name,Mean cell volume
pvalue,0.1397439
gene_symbol,Zyg11b
analysis_id,q0f66cj0id1fx83
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:2685277
