parameter_id,MGP_IMM_081_001
gene_symbol,Fpgs
analysis_id,9yuw00by5g360de
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Effector CD8+ T cells - % of CD45+
pvalue,0.8965821
gene_accession_id,MGI:95576
