pvalue,0.1467441
gene_symbol,Casq1
gene_accession_id,MGI:1309468
parameter_id,MGP_IMM_110_001
parameter_name,Transitional 1 B cells - % of CD45+
mouse_strain,C57BL
analysis_id,145ff49107q64us
mouse_life_stage,Early adult
