parameter_id,MGP_PBI_014_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Tatdn3
gene_accession_id,MGI:1916222
analysis_id,q32t7m8projzzs7
parameter_name,B cell percentage
pvalue,0.8035708
