parameter_id,IMPC_CSD_051_002
analysis_id,3ea9lib93pmqq90
parameter_name,Hindlimb nail - number
mouse_strain,C57BL
pvalue,0.8944432
mouse_life_stage,Middle aged adult
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
