parameter_id,IMPC_ECG_006_001
gene_accession_id,MGI:1339969
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Gja10
analysis_id,6e1t82spd636124
parameter_name,PR
pvalue,0.06684728
