parameter_id,ESLIM_011_001_010
parameter_name,PP4 + pulse startle magnitude
gene_accession_id,MGI:1916222
gene_symbol,Tatdn3
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,n4xclj2747ikgg6
pvalue,0.7395671
