parameter_id,JAX_OFD_010_001
gene_symbol,Mms22l
gene_accession_id,MGI:2684980
mouse_life_stage,Early adult
parameter_name,Periphery distance travelled
pvalue,0.5580592
mouse_strain,C54BL
analysis_id,01cvjuz499w7dgr
