mouse_life_stage,Middle aged adult
analysis_id,17fs513unyy1vat
pvalue,0.5768321
gene_symbol,Lpgat1
parameter_id,MGP_MLN_072_001
parameter_name,KLRG1+ Treg cells - % of CD45+
mouse_strain,C57BL
gene_accession_id,MGI:2446186
