parameter_id,IMPC_IMM_064_001
gene_symbol,Slx4ip
analysis_id,vh8h2u374vl2gh8
mouse_life_stage,Early adult
gene_accession_id,MGI:1921493
mouse_strain,C57BL
parameter_name,B1B Cells
pvalue,0.7115316
