pvalue,0.7357424
parameter_name,Number of centre entries
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2442483
gene_symbol,Usp37
analysis_id,40njh25pu764j1j
parameter_id,ESLIM_007_001_015
