mouse_life_stage,Middle aged adult
pvalue,0.1855676
analysis_id,347475g74f7z027
parameter_id,IMPC_ABR_008_001
gene_symbol,Snap23
parameter_name,18kHz-evoked ABR Threshold
gene_accession_id,MGI:109356
mouse_strain,C57BL
