parameter_id,IMPC_GEL_017_002
gene_symbol,Rab22a
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.8027961
gene_accession_id,MGI:105072
parameter_name,Pale yolk sac
analysis_id,t0b3q0gtf302a72
