mouse_life_stage,Early adult
parameter_id,MGP_MLN_032_001
gene_symbol,Cisd2
pvalue,0.8768052
gene_accession_id,MGI:1914256
analysis_id,4oi97956aj23qgx
mouse_strain,C57BL
parameter_name,Effector NK cells - % of NK cells
