parameter_id,M-G-P_006_001_026
gene_symbol,Golm2
parameter_name,Fusion of vertebrae
gene_accession_id,MGI:2443129
pvalue,0.8614616
mouse_strain,C57BL
analysis_id,1bo0a7q5bnpcldr
mouse_life_stage,Early adult
