mouse_strain,C57BL
analysis_id,f8kc0yxhq2610n8
gene_accession_id,MGI:1339969
parameter_name,Total CD4+ T cells - % of CD45+
pvalue,0.4021046
parameter_id,MGP_MLN_064_001
mouse_life_stage,Early adult
gene_symbol,Gja10
