gene_accession_id,MGI:2135738
gene_symbol,Abo
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ICS_FEA_019_001
pvalue,0.1176081
parameter_name,% Freezing duration pre-cue-2
analysis_id,ne3c75j5q2jn156
