parameter_id,IMPC_XRY_065_001
analysis_id,0kk57whxmf3e3i1
mouse_strain,C57BL
parameter_name,Lumbar processes
mouse_life_stage,Early adult
pvalue,0.661616
gene_accession_id,MGI:2446186
gene_symbol,Lpgat1
