parameter_id,IMPC_XRY_066_001
gene_accession_id,MGI:97838
parameter_name,Sacral processes
mouse_life_stage,E9.5
gene_symbol,Eprs1
mouse_strain,C57BL
pvalue,0.2591862
analysis_id,8lb7f300if45cw6
