parameter_id,IMPC_CBC_001_001
pvalue,0.8222167
analysis_id,0596mrkf3mmz06g
mouse_strain,C57BL
gene_accession_id,MGI:1914309
gene_symbol,Ola1
mouse_life_stage,E18.5
parameter_name,Sodium
