parameter_id,IMPC_IMM_004_002
pvalue,0.4980479
mouse_strain,C57BL
analysis_id,657523wsn6gh57n
gene_accession_id,MGI:2442483
mouse_life_stage,Early adult
gene_symbol,Usp37
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
