parameter_id,IMPC_IMM_065_001
pvalue,0.9428514
gene_accession_id,MGI:1913105
gene_symbol,Slc28a2
mouse_strain,C57BL
parameter_name,B2B Cells
analysis_id,j6esi0zawn1yuxm
mouse_life_stage,Early adult
