parameter_id,MGP_IMM_092_001
gene_symbol,Frmpd1
mouse_life_stage,Late adult
analysis_id,5me38vbdd1c8b8m
parameter_name,Effector CD4- NKT cells - % of CD45+
pvalue,0.1436316
mouse_strain,C57BL
gene_accession_id,MGI:2446274
