parameter_id,IMPC_EYE_062_001
mouse_life_stage,Late adult
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
mouse_strain,C57BL
analysis_id,1h5s0vgc40d5223
pvalue,0.4992698
parameter_name,Right total retinal thickness
