parameter_id,ESLIM_016_001_005
gene_accession_id,MGI:88380
mouse_life_stage,Early adult
gene_symbol,F2
analysis_id,bf88twkb56fi555
parameter_name,Mean cell volume
pvalue,0.4323004
mouse_strain,C57BL
