parameter_id,JAX_OFD_017_001
gene_accession_id,MGI:106100
analysis_id,p18948k09y6668c
parameter_name,Center average speed
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Etfdh
pvalue,0.6755214
