pvalue,0.9960095
gene_accession_id,MGI:97838
parameter_name,Periphery - Permanence Time
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,M-G-P_007_001_008
gene_symbol,Eprs1
analysis_id,2r56tvm7un6y0d1
