mouse_life_stage,E12.5
analysis_id,p1a88p04kp9u826
gene_symbol,Fgb
gene_accession_id,MGI:99501
mouse_strain,C57BL
pvalue,0.1264339
parameter_id,UCDLA_EYE_083_001
parameter_name,Vitreous
