parameter_id,M-G-P_016_001_006
pvalue,0.5930332
mouse_strain,C57BL
parameter_name,Mean-corpuscular-haemoglobin
mouse_life_stage,Early adult
gene_accession_id,MGI:1915524
analysis_id,2db160gv694bh5x
gene_symbol,Toporsl
