parameter_id,MGP_PBI_034_001
gene_accession_id,MGI:109384
mouse_strain,C57BL
pvalue,0.1205894
mouse_life_stage,Early adult
parameter_name,B cell number
analysis_id,mccfq9t0nwnhs78
gene_symbol,Atf3
