gene_symbol,Col6a3
analysis_id,4s1e3xbp5h7l738
pvalue,0.9639118
mouse_life_stage,Early adult
gene_accession_id,MGI:88461
mouse_strain,C57BL
parameter_name,30kHz-evoked ABR Threshold
parameter_id,IMPC_ABR_012_001
