mouse_life_stage,Late adult
pvalue,0.09846804
mouse_strain,C57BL
parameter_id,M-G-P_016_001_005
analysis_id,n4gs8w2nio03569
gene_symbol,Secisbp2l
parameter_name,Mean-cell-volume
gene_accession_id,MGI:1917604
