parameter_id,MGP_MLN_009_001
gene_symbol,Ahcy
mouse_strain,C57BL
analysis_id,60j54g5flt894ah
gene_accession_id,MGI:87968
parameter_name,Effector Treg cells - % of Treg
pvalue,0.6789109
mouse_life_stage,E9.5
