parameter_id,IMPC_CSD_070_001
mouse_life_stage,Early adult
gene_symbol,Kifap3
gene_accession_id,MGI:107566
pvalue,0.08043896
analysis_id,1h97t055x698fcc
mouse_strain,C57BL
parameter_name,Lower teeth appearance
