parameter_id,MGP_PBI_019_001
gene_symbol,Dnajc8
mouse_strain,C57BL
parameter_name,Neutrophil percentage
pvalue,0.2374103
gene_accession_id,MGI:1915848
mouse_life_stage,Early adult
analysis_id,43xb00a3w63w69o
