mouse_life_stage,E18.5
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
analysis_id,05b934oy13et784
pvalue,0.4749858
gene_symbol,Grem2
mouse_strain,C57BL
parameter_id,IMPC_IMM_004_002
gene_accession_id,MGI:1344367
