parameter_id,MGP_PBI_008_001
analysis_id,m0ff2115mcf47ad
parameter_name,CD4+ CD25+ alpha beta regulatory T cell percentage
mouse_strain,C57BL
pvalue,0.4034461
gene_symbol,Ppm1j
mouse_life_stage,Early adult
gene_accession_id,MGI:1919137
