parameter_name,Follicular B cells - % of CD45+
mouse_life_stage,Early adult
analysis_id,k887p607m4557ob
mouse_strain,C57BL
pvalue,0.599889
gene_accession_id,MGI:1924054
gene_symbol,Kdm4c
parameter_id,MGP_IMM_112_001
