gene_symbol,Mecom
mouse_life_stage,E12.5
parameter_id,HMGULA_CBC_003_001
pvalue,0.7273662
gene_accession_id,MGI:95457
parameter_name,Chloride
analysis_id,72g86e58m104ird
mouse_strain,C57BL
