parameter_id,IMPC_CSD_070_001
gene_symbol,Orc2
mouse_strain,C57BL
pvalue,0.9244177
mouse_life_stage,E9.5
analysis_id,636362x2n192005
gene_accession_id,MGI:1328306
parameter_name,Lower teeth appearance
