mouse_life_stage,Middle aged adult
parameter_name,Transitional 1 B cells - % of CD45+
parameter_id,MGP_IMM_110_001
analysis_id,171172e5a1moeo4
gene_accession_id,MGI:2446186
pvalue,0.9626974
gene_symbol,Lpgat1
mouse_strain,C57BL
