parameter_id,MGP_IMM_066_001
pvalue,0.5250724
mouse_life_stage,Early adult
gene_symbol,AU040320
parameter_name,CD11b-high cDC - % of cDC
gene_accession_id,MGI:2140475
mouse_strain,C52BL
analysis_id,y3y88nn47ymny8q
