parameter_id,M-G-P_008_001_013
gene_accession_id,MGI:1915524
analysis_id,2y5gghedoq2rt18
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Startle Response
gene_symbol,Toporsl
pvalue,0.2540114
