parameter_id,IMPC_IMM_067_001
gene_symbol,Bcs1l
mouse_strain,C57BL
mouse_life_stage,E9.5
pvalue,0.3485775
parameter_name,Follicular B Cells (CD21/35+)
gene_accession_id,MGI:1914071
analysis_id,62iu733jkhm15yr
