gene_accession_id,MGI:2441730
gene_symbol,Tbl1xr1
mouse_strain,C57BL
analysis_id,r2v680yod7mez73
parameter_name,KLRG1+ NK cells - % of CD45+
pvalue,0.9351661
mouse_life_stage,Late adult
parameter_id,MGP_IMM_101_001
