parameter_id,IMPC_XRY_001_001
parameter_name,Skull shape
mouse_life_stage,Early adult
analysis_id,4gs3210yar6vjda
pvalue,0.6316318
gene_symbol,Ivd
mouse_strain,C57BL
gene_accession_id,MGI:1929242
