parameter_id,ESLIM_005_001_005
parameter_name,Bone Mineral Content
mouse_life_stage,Early adult
gene_accession_id,MGI:1914071
analysis_id,oqi9294x4t8374v
mouse_strain,C57BL
gene_symbol,Bcs1l
pvalue,0.9427315
