mouse_life_stage,Early adult
pvalue,0.5480743
analysis_id,pqi3f7crg583ila
parameter_id,HRWLLA_OFD_017_001
gene_accession_id,MGI:1919107
mouse_strain,C57BL
parameter_name,Center average speed
gene_symbol,Slc17a9
