parameter_id,MGP_MLN_001_001
mouse_life_stage,Early adult
gene_accession_id,MGI:99915
pvalue,0.2803507
gene_symbol,Lamb3
mouse_strain,C57BL
analysis_id,wuge5f7u32pqh2l
parameter_name,Total T cells - % of CD45+
