gene_symbol,Slc17a9
mouse_strain,C51BL
pvalue,0.526715
parameter_name,Light side time spent
gene_accession_id,MGI:1919107
mouse_life_stage,Early adult
analysis_id,702g97j570m8cvk
parameter_id,JAX_LDT_002_001
