mouse_life_stage,Early adult
parameter_name,Eyelid morphology
parameter_id,IMPC_EYE_004_001
pvalue,0.5668011
gene_accession_id,MGI:894679
analysis_id,k5hl7x6621975u5
mouse_strain,C57BL
gene_symbol,Bach2
